,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Name,Description,T.8Nve.Sp.OT1#3,T.8Nve.Sp.OT1#4,T.8Nve.Sp.OT1#5,T.8Eff.Sp.OT1.d5.VSVOva#1,T.8Eff.Sp.OT1.d5.VSVOva#2,T.8Eff.Sp.OT1.d5.VSVOva#4,T.8Eff.Sp.OT1.d6.VSVOva#1,T.8Eff.Sp.OT1.d6.VSVOva#3,T.8Eff.Sp.OT1.d6.VSVOva#4,T.8Eff.Sp.OT1.d8.VSVOva#2,T.8Eff.Sp.OT1.d8.VSVOva#3,T.8Eff.Sp.OT1.d8.VSVOva#4,T.8Eff.Sp.OT1.d15.VSVOva#3,T.8Eff.Sp.OT1.d15.VSVOva#4,T.8Mem.Sp.OT1.d45.VSVOva#1,T.8Mem.Sp.OT1.d45.VSVOva#2,T.8Mem.Sp.OT1.d45.VSVOva#3,T.8Mem.Sp.OT1.d106.VSVOva#2,T.8Mem.Sp.OT1.d106.VSVOva#3,T.8Eff.Sp.OT1.12hr.LisOva#1,T.8Eff.Sp.OT1.24hr.LisOva#1,T.8Eff.Sp.OT1.24hr.LisOva#2,T.8Eff.Sp.OT1.48hr.LisOva#1,T.8Eff.Sp.OT1.d6.LisOva#1,T.8Eff.Sp.OT1.d6.LisOva#2,T.8Eff.Sp.OT1.d6.LisOva#3,T.8Eff.Sp.OT1.d8.LisOva#1,T.8Eff.Sp.OT1.d8.LisOva#2,T.8Eff.Sp.OT1.d8.LisOva#3,T.8Eff.Sp.OT1.d10.LisOva#1,T.8Eff.Sp.OT1.d10.LisOva#2,T.8Eff.Sp.OT1.d10.LisOva#3,T.8Eff.Sp.OT1.d15.LisOva#1,T.8Eff.Sp.OT1.d15.LisOva#2,T.8Eff.Sp.OT1.d15.LisOva#3,T.8Mem.Sp.OT1.d45.LisOva#1,T.8Mem.Sp.OT1.d45.LisOva#3,T.8Mem.Sp.OT1.d100.LisOva#1,T.8Mem.Sp.OT1.d100.LisOva#3,T.8Mem.Sp.OT1.d100.LisOva#4,T.8Eff.Sp.tet.d8.LisOva#1,T.8Eff.Sp.tet.d8.LisOva#2,T.8Eff.Sp.tet.d45.LisOva#1,T.8Eff.Sp.tet.d45.LisOva#2
,10366796,Mettl1,308.2966,351.0287,394.627,105.137,124.6492,104.0088,46.63,81.1179,58.8761,57.3851,63.7826,73.6266,82.2057,132.9774,177.4838,144.6296,173.6241,193.9585,180.7289,695.0593,663.0809,731.5112,682.1405,118.7977,94.4735,82.2456,57.2087,76.1298,34.224,63.9825,69.0227,80.1681,88.4228,77.8104,106.5562,152.7404,135.8672,202.4921,186.0357,174.0224,51.5837,62.8937,149.0888,106.6101
,10367931,Ltv1,311.8167,300.8176,319.4097,258.9701,274.7193,333.6716,156.8034,199.3809,148.1617,159.6273,163.371,174.9809,138.3756,220.6818,257.5034,208.4571,241.66,211.2214,167.1596,714.9918,775.3077,844.2074,713.9698,317.3713,199.1439,289.5835,150.0258,157.3569,100.1645,159.9734,192.3931,167.3786,203.449,170.2611,229.9092,230.5308,228.3149,276.2847,226.2848,206.186,108.0774,176.9715,237.0108,136.2021
,10368277,Rps12,280.3226,278.0491,195.6897,95.4606,98.3948,86.5358,70.6653,42.7553,78.5321,84.118,52.8676,74.2177,65.5361,113.9224,142.1232,155.4033,139.7897,164.1448,161.3697,398.2076,429.1209,384.0356,434.7335,108.0725,67.8003,131.2364,70.8428,92.1561,58.8051,107.7042,107.5171,81.2432,99.4041,91.596,93.8534,140.9168,255.5762,174.8238,105.0801,101.8272,64.9063,81.0566,138.9233,132.3717
,10368670,Amd1,885.4945,794.0065,756.5185,600.3659,661.0786,592.6787,203.9345,206.9858,410.9618,337.0597,367.4282,435.3354,265.2524,449.6401,490.4864,535.8397,463.2628,600.8908,505.7654,1615.4417,1759.9011,1757.8745,1703.7287,602.7482,441.937,461.6979,363.8669,444.8224,306.9397,454.4573,473.0444,389.6477,499.1294,398.997,498.5115,623.5547,666.3126,678.3238,523.5805,544.4359,262.9844,390.8101,570.2659,431.4427
,10368730,Bxdc1,159.6134,189.1567,148.8766,189.2259,185.6486,149.6943,77.7746,70.3245,92.5482,56.1396,76.3145,91.4023,82.8356,117.9762,118.3762,115.1914,108.8523,115.5403,116.156,435.9295,407.7177,498.8629,437.74,150.0735,133.6037,121.7964,92.5775,83.7669,95.7892,103.6364,84.6184,103.7142,102.4492,91.4625,90.4877,103.2305,128.9218,102.4137,100.6673,133.0698,84.8696,108.8613,116.4057,124.883
,10368748,Amd1,897.8018,797.0497,780.637,590.5395,667.5426,593.5141,204.9501,225.7174,427.6814,326.751,381.05,430.238,295.6111,440.8734,489.4205,515.268,504.627,616.6352,503.0357,1614.6484,1763.6534,1783.5467,1735.6164,609.2388,444.4735,445.2287,383.959,438.709,318.7114,467.558,477.9241,390.7951,519.9834,408.6726,502.7491,645.2598,665.2867,694.9013,537.9308,539.7513,259.8886,394.0301,565.5747,463.1137
,10370422,Pwp2,357.7016,319.909,298.2535,203.878,213.1176,216.7314,149.6941,150.791,122.7555,140.4902,123.1519,149.6173,144.7149,169.1698,233.7801,201.9735,171.6986,225.041,173.0934,648.9317,651.2621,651.7436,557.1822,216.4215,172.9725,187.7049,137.0456,146.3567,142.9219,177.9342,139.4615,156.6014,171.2956,119.2745,190.06,188.3223,274.0714,270.8407,219.7565,222.1243,120.6935,138.3778,185.7124,151.1251
,10371676,Utp20,547.5484,573.4435,524.6251,285.3241,279.6887,283.8611,122.9175,142.1675,172.1772,185.5015,163.0374,190.2511,160.1489,344.8169,406.0281,408.2244,326.7886,380.3453,347.2137,1189.2651,1054.5953,949.4143,720.7141,319.5569,231.1926,240.625,181.423,173.8333,126.7598,207.0373,213.1817,191.0092,279.1803,241.9159,263.6589,292.3296,342.1931,449.0264,336.5787,341.1659,122.5078,173.305,327.132,216.4931
,10373454,Pa2g4,823.7484,893.8668,1040.5994,1183.8789,1394.6997,1425.4724,443.8329,526.7103,741.5759,423.5034,548.7482,467.3614,475.1294,624.1882,729.0796,752.7617,717.8081,658.4858,676.5371,2138.3235,2406.5678,2818.9092,2921.0472,1224.1022,897.8136,980.74,543.6885,583.2826,445.6831,556.898,532.4807,594.4722,571.4175,488.0897,622.3942,733.5682,603.1735,878.5939,853.3613,1004.9786,456.289,582.2583,737.5558,500.7574
,10374476,Rps17,2329.8938,1925.9328,1714.3346,1197.5547,1305.9807,768.9659,464.7584,459.5913,611.0283,325.849,425.8421,313.9512,420.4012,473.6292,725.9561,571.9889,674.6163,508.8957,433.187,2602.8539,2738.0642,3133.9629,3128.5957,1371.494,874.4211,842.0344,466.9813,535.3122,385.0827,774.6832,453.991,432.23,570.8357,414.6859,457.5449,492.8271,1357.6049,607.9563,775.8917,1119.3923,738.9413,781.6719,940.9166,839.125
,10375935,Skp1a,381.1212,375.1252,243.6837,194.0034,159.5376,131.8707,64.768,91.9453,108.8247,95.4648,121.567,91.7555,48.8083,101.7972,134.0617,143.3032,101.3541,123.4538,136.9217,435.3233,398.8018,484.1344,374.5491,164.7343,131.9669,195.4081,92.1656,132.7888,88.6134,116.8314,97.1907,88.7653,107.6822,131.3951,94.3132,99.0072,274.5385,167.7925,141.2007,139.4747,189.069,222.901,254.1945,316.4176
,10376885,Snord49b,3245.4175,1895.8987,1408.8696,411.8342,456.3014,262.6986,149.7089,91.4199,194.7726,135.8227,220.3324,276.5947,163.0284,562.5273,1133.2562,468.7011,236.7597,1266.936,669.9997,2814.0257,2813.8062,2859.2641,1821.5992,215.8927,306.7522,375.2455,105.6283,230.6696,140.977,240.407,363.2752,153.8413,180.5537,235.3204,392.8672,520.4889,4825.3656,1571.7951,511.3611,718.4727,379.4345,533.5987,948.4201,1030.831
,10378088,Mybbp1a,1084.6311,1111.0736,1263.2673,509.1097,601.7812,489.2853,218.9289,265.6189,361.0048,325.7917,397.3004,434.7686,311.5608,538.2036,858.105,692.3158,597.0517,691.1667,493.3189,2779.8294,2695.5006,2684.8415,2187.2191,580.1341,405.3188,411.0158,380.4026,377.4372,236.7958,398.3118,445.6289,290.9783,423.4941,302.5004,438.3397,539.6339,752.8642,771.3979,776.3924,742.7646,292.7773,335.2198,494.9315,329.2903
,10378482,Mett10d,324.2304,336.3496,296.3192,248.3343,251.8794,246.2787,132.2317,158.2166,155.2021,195.3233,180.8857,162.3497,168.7374,244.9079,276.3768,205.2736,250.1099,249.7875,140.5797,770.9228,808.6258,979.5531,913.4574,236.2845,171.568,211.884,153.7176,175.8715,144.1549,191.9073,193.4947,170.5746,178.9113,150.2985,232.6752,201.199,320.4435,227.9273,257.8062,263.5438,180.3561,190.4172,273.5761,223.9393
,10378508,Tsr1,908.5921,936.1933,929.4118,562.0144,633.6125,731.8111,177.9257,277.9067,296.3803,267.8881,343.1272,350.4862,333.962,537.3774,623.1085,585.7655,613.7446,742.7892,674.0716,1801.6899,1633.091,1888.7523,1343.3546,503.7967,412.3335,522.9665,268.1688,313.1735,263.7513,363.5039,389.4464,428.506,432.8384,362.6672,531.6267,617.7253,578.2343,708.6434,698.9217,566.7379,250.3401,308.4589,479.2683,422.6048
,10380551,Phb,611.5334,657.0987,704.9598,460.0935,499.6814,423.6067,288.7779,273.4872,270.9112,312.4849,305.4053,275.6791,364.4398,359.6833,428.1295,384.4654,315.5518,319.0259,350.4002,1716.9181,1882.8921,1874.8365,1918.275,429.4043,372.7456,389.0211,324.2804,315.0974,372.3555,406.302,278.4685,329.0614,375.3889,231.1397,366.4075,383.1839,584.6391,418.4252,471.7061,463.7405,396.6368,449.2375,533.9357,378.421
,10380751,Mrpl45,205.6424,198.9688,212.0882,230.8724,250.7786,199.1163,103.9252,107.0138,162.2338,64.3068,72.292,77.6456,80.1149,106.5049,136.0543,102.0902,104.8083,108.6779,119.9738,408.5325,432.376,561.9405,687.8395,209.8091,183.0304,195.1078,101.247,126.6801,83.5809,99.2478,87.5852,86.6517,72.368,86.8888,94.6368,129.4415,175.9859,156.6214,136.4294,175.1657,163.9993,215.2484,195.709,123.5049
,10381526,Ppih,612.3842,756.5695,755.0242,913.821,1129.6206,992.9209,229.8906,277.0291,367.5027,282.8788,194.005,224.3261,166.0911,317.6898,413.3036,316.4203,393.2177,303.6419,291.2691,892.1472,1080.2071,1233.3013,1802.2462,752.9154,593.7712,771.6667,224.2539,282.8631,212.1568,338.7075,262.6337,350.3004,293.5057,211.5835,357.7006,238.9401,626.3171,395.3625,587.8019,544.5248,416.5605,591.089,650.1141,600.5032
,10384032,Pold2,280.5827,248.8814,321.4701,312.1327,345.8405,335.7845,133.509,135.3587,162.702,132.2016,160.0943,130.4691,142.4332,129.6113,194.4519,167.8535,177.6056,167.5737,137.3935,569.4247,678.6723,795.8183,952.718,391.0683,232.8435,224.4601,157.4802,102.7184,102.8986,128.4355,125.0735,122.9743,135.0632,155.0827,149.1101,108.4675,246.3634,153.1744,257.3297,232.8948,128.7674,190.7103,205.679,164.9193
,10384123,Ddx56,424.6553,415.1623,423.0051,256.6218,289.6995,272.6136,100.8804,127.4383,173.3506,159.2857,136.819,177.6744,142.3429,221.3776,220.7793,241.8275,237.98,221.9782,223.4673,993.0738,1060.3672,1072.8446,955.761,228.9974,212.7279,216.1111,188.2386,136.3699,120.8402,217.0107,218.1002,150.6966,173.0426,151.0892,218.424,237.0712,345.378,308.3946,297.7051,267.8527,190.0207,227.9122,303.0574,224.5832
,10385043,Npm1,1305.6242,1304.4363,1179.4655,1051.645,1102.6156,1070.6562,486.5975,528.0871,755.14,450.8499,677.3636,577.9706,529.612,782.9424,1154.0997,901.9473,1056.5966,1243.7628,1222.3314,3398.2438,3301.0761,3476.3213,3209.7959,999.9179,821.2952,906.8627,777.3383,845.0924,519.1512,713.4362,663.551,490.3998,625.1354,637.0904,579.1325,863.9549,1140.3018,1137.2102,883.2852,876.2843,765.4751,947.2365,1316.9785,1134.5334
,10386543,Pabpc4,663.8089,576.8896,620.6596,752.2334,657.7193,634,272.0303,321.7078,387.6867,407.445,478.563,417.0363,344.3879,407.6967,530.6159,485.5568,475.8577,471.176,386.2317,1536.0308,1607.7819,1430.3731,1848.9267,507.9513,468.5449,460.0752,342.9787,309.2931,285.3083,403.8556,337.6417,270.6521,312.8418,341.3648,322.6862,447.5036,466.1008,524.2167,430.9137,420.2386,331.5488,374.3774,395.0655,338.354
,10386548,Pabpc4,685.7438,609.019,629.6793,774.2347,686.6719,657.4228,274.6524,328.9396,396.2369,424.5085,493.1748,431.3386,357.9658,420.2536,553.5032,490.195,494.5793,484.4888,382.2147,1605.0507,1687.7163,1491.564,1923.3781,531.502,492.256,475.0757,351.9646,319.4669,295.1187,419.431,349.8293,277.9433,343.4424,350.9515,334.6435,447.8309,483.8151,531.9695,450.8604,435.0834,333.1742,388.0166,412.1002,337.4525
,10390763,Ccr7,2077.3874,1838.6497,2238.9148,324.0671,275.5308,270.9037,165.2283,198.3263,253.3242,203.1834,219.5869,234.1477,152.0021,253.8803,380.3139,311.1858,444.3681,478.1484,405.449,1654.8009,1527.5576,1590.9266,1082.3027,120.0636,138.2984,108.8008,88.3729,148.5918,110.8368,102.3018,185.6255,145.762,148.4313,139.9055,154.2428,173.0141,349.9761,472.3073,608.9916,645.0142,113.9733,114.5769,424.6269,257.8006
,10391100,Atp5g1,334.8577,300.9244,346.1138,251.7124,262.8895,250.8094,183.7722,158.2859,182.225,161.7709,140.9962,170.8665,196.8391,174.9188,222.6665,196.0058,207.5755,174.1135,178.7742,789.6913,913.2751,878.3071,1210.2128,246.9182,190.1156,230.9107,140.895,165.3837,226.7628,186.777,169.346,165.6289,164.5917,149.3416,208.6909,184.6785,304.0728,203.3055,279.3548,300.5151,209.5268,235.5044,238.9289,241.3041
,10392098,Ftsj3,666.2179,682.15,725.0923,573.5261,576.6018,498.004,209.7319,302.07,352.4032,319.6569,343.149,388.9329,289.559,418.9688,622.8675,458.3523,519.1158,610.0343,528.9986,1971.6263,1748.5509,1640.4526,1633.4105,604.5626,415.4671,515.4461,398.6458,404.7196,242.5866,366.6581,340.0541,302.2436,479.159,278.7963,463.7436,504.1115,526.1657,626.3821,529.1602,403.0339,319.461,407.8013,497.9898,421.9768
,10394591,Rpl15,3076.2722,2641.4966,2788.496,1806.6297,1896.0854,1413.7628,857.8742,830.3318,1122.086,785.4779,807.1828,798.4704,573.8583,949.2561,1257.3788,1038.008,1261.5941,1155.1652,969.9851,4007.3754,4042.3058,4436.4369,4966.1829,1753.9907,1400.2451,1400.5423,901.5694,952.8257,779.2775,1175.5184,875.707,808.2672,858.7803,748.2644,943.6648,868.0606,2183.6262,1248.2567,1814.4198,1884.3489,1613.1207,1748.3001,1605.1165,1392.6296
,10398717,Trmt61a,307.6748,280.4162,328.4614,99.734,115.4574,82.7269,88.7669,95.0938,73.6036,117.5978,89.1201,109.0319,74.3238,116.0725,135.2217,178.9929,111.4516,140.2068,118.3382,573.7991,625.9244,601.9451,452.3384,95.3083,75.9306,120.7633,104.2787,58.7138,81.6916,114.9296,100.7995,101.2975,84.5295,128.6391,115.9294,109.0006,169.2711,176.7798,177.4256,148.2338,53.2748,75.1329,137.8046,110.1058
,10399882,Dus4l,176.4918,153.8542,203.6676,65.9036,74.3912,103.1504,27.2546,41.3839,52.6686,54.7101,46.8502,59.5203,62.6724,72.0327,99.7845,66.5171,105.5814,69.9223,122.9159,253.6206,275.2202,392.8451,354.7281,82.3763,49.8854,68.3174,50.4942,45.2,38.0858,39.9833,61.7023,82.9298,56.7991,56.6631,76.862,85.531,129.2621,98.7267,105.8084,103.6452,48.8502,55.1577,110.4029,95.6099
,10400030,Bzw2,668.4483,650.011,616.563,339.8749,361.9901,334.5042,179.176,198.9329,198.5993,215.4046,208.921,241.9035,154.8964,267.0932,331.3181,272.0663,267.3929,298.345,237.385,1000.4964,1145.7003,1165.775,1236.4481,319.5565,297.5381,303.5719,244.7347,248.547,175.7094,266.9574,261.9147,247.1583,258.4075,207.3583,261.4974,335.5894,414.1681,356.3843,361.1457,368.5764,241.4317,311.1111,359.8022,325.9873
,10400189,Gm7172,596.4237,595.2905,641.5761,638.2386,777.893,689.3065,282.2974,358.2913,437.4913,187.1871,188.6202,192.841,174.6479,217.3255,372.5793,264.4542,310.6247,266.8043,216.89,1033.5083,1071.1029,942.3009,1364.2522,744.2125,549.6154,524.1917,210.1728,198.3999,142.7646,238.5856,277.6304,206.5423,188.2037,189.3796,303.7271,293.5212,523.9496,289.4042,514.254,570.8652,250.9236,411.13,496.6515,380.251
,10400334,Rpl31,3451.1535,2774.192,2573.1485,1444.2294,1512.8059,1010.1103,674.7965,706.9104,835.4802,472.2571,531.2269,452.6129,435.5622,595.228,1100.8437,826.0473,1130.5536,902.8629,600.4369,3863.5246,4236.8536,4622.0476,4314.1099,1710.3288,1156.5718,1396.5476,716.7702,745.0355,567.7383,1135.1861,635.3934,574.7596,846.8304,497.2569,673.1103,596.3603,2054.5792,1048.8853,1036.1488,1183.8327,1375.6462,1658.0529,1496.688,1402.2533
,10400383,2700097O09Rik,114.0221,100.4196,98.7102,79.8013,73.1668,70.2368,29.3529,37.4889,39.3533,42.8396,32.462,31.2695,30.7062,47.0987,50.1367,51.2651,49.8864,54.7944,32.9751,179.0179,210.6644,328.6803,252.9615,68.7759,56.3937,68.3162,54.2816,44.6738,38.145,53.251,46.7284,44.6943,66.2958,42.6395,55.5472,57.8897,77.9478,44.296,94.077,72.3157,66.0779,54.2861,97.8378,73.3639
,10401924,Rpl31,3392.2154,2791.8288,2813.2929,1515.2619,1598.9256,1122.3412,830.6678,805.392,1012.0311,544.1311,710.5825,514.1282,490.313,732.0365,1155.7594,871.7339,1177.0207,1027.3494,842.6134,3686.246,4133.8529,4585.8317,4537.9508,1619.1407,1246.9445,1613.9452,886.8623,787.7455,691.7646,1219.1818,768.9908,697.9927,788.0466,491.8907,777.2813,732.9226,2157.5184,1235.177,1397.3103,1409.7984,1680.2058,1798.212,1591.9944,1538.0039
,10403052,LOC638798,73.99,79.6331,92.5452,57.9022,81.5824,88.9014,40.9632,32.94,33.52,19.7643,32.9272,24.7259,34.3911,28.0031,29.4946,28.9881,27.2369,29.4059,16.7653,135.551,129.1911,249.1567,228.8001,93.5616,68.4444,86.5666,36.101,33.045,45.7649,41.6298,31.1886,35.3309,25.2614,26.9915,40.6553,24.5461,101.6967,33.7302,98.9913,81.7089,111.3648,122.8106,95.6543,45.7451
,10403511,Heatr1,808.7926,896.0835,829.7875,564.0801,580.0045,530.7219,210.8282,299.0811,365.5613,391.9355,318.5621,411.8546,271.3043,567.2348,719.05,568.5018,547.2883,629.2008,574.166,1855.5813,1722.198,1694.4828,1240.9271,525.98,469.3183,524.684,391.1135,428.4692,254.7573,471.9918,475.8111,371.9641,498.8698,369.8269,490.8474,572.1292,637.226,717.9533,669.4685,566.3293,319.498,427.1099,520.2069,423.5543
,10405158,Pus7,42.8341,58.8155,56.9996,57.7189,57.1275,48.2844,47.8661,30.9965,37.5693,31.5008,41.0585,47.8834,32.2322,53.5414,44.158,41.0631,47.141,52.5733,75.3448,216.6493,145.5532,154.7172,130.5508,43.205,45.1841,37.3737,27.2227,37.7636,36.5362,24.6253,44.9919,41.9676,45.39,31.4918,40.0415,60.8787,51.0805,50.245,45.8138,44.1708,31.183,34.3713,37.2096,38.3283
,10405971,Nsun2,543.4395,556.8339,541.5106,498.4288,501.6135,547.0423,225.4848,225.8242,289.0189,298.2669,303.2448,328.5055,238.3743,437.8714,480.2734,394.3036,456.9464,515.1719,410.8067,1457.7342,1434.6325,1426.6469,1340.9981,470.3973,413.6595,441.7468,350.174,314.8328,288.083,357.2753,372.4594,323.5211,342.0655,227.2163,390.9967,364.6429,449.6086,568.398,439.0717,452.8072,281.3221,363.3309,454.8492,354.0943
,10406852,Cnn3,104.3187,86.0447,95.1457,25.5026,17.3349,23.7914,21.0136,39.4064,16.6922,23.6574,18.3045,31.9326,35.9627,25.2739,14.3848,25.3877,18.8186,29.5762,34.5672,137.966,165.6235,204.9598,87.5719,17.3184,30.803,23.5999,25.0229,26.406,37.6048,28.1639,23.8994,14.9358,21.1233,13.7019,22.68,35.9633,25.8115,24.246,18.3814,23.395,11.8151,19.1766,24.3376,17.1809
,10406865,Mrps27,121.2644,121.1255,132.1335,85.8696,82.8775,74.6095,51.3455,62.8378,69.6846,43.3785,69.1759,55.6717,67.4284,74.416,75.3404,80.0104,68.1016,79.4522,76.3794,209.4985,254.801,288.2737,388.0453,99.3119,62.511,69.6377,46.516,64.0028,54.3912,54.1107,57.9071,50.1125,58.698,64.3152,64.4879,60.6519,111.6935,65.5785,92.8274,86.9636,47.2461,70.038,85.7157,89.6137
,10407543,Gtpbp4,831.2396,884.1165,783.9212,640.4211,593.2525,604.7533,215.7017,271.1076,381.245,253.1262,328.7058,442.7384,261.3353,502.3345,523.0813,472.6353,594.4942,621.5879,544.9904,1812.1855,1638.0297,1634.3189,1454.9481,580.0831,490.453,641.6508,401.8748,444.818,343.7297,466.1575,422.5881,337.2772,521.2112,344.5972,537.6385,546.2704,719.1907,660.5042,646.728,668.1952,496.4227,566.086,746.3442,652.7607
,10409338,Nop16,455.3068,416.0536,516.2021,222.1312,250.7931,274.5109,217.4828,181.4158,184.2901,169.035,163.9641,179.5504,245.1809,210.8409,240.6643,197.634,218.9641,234.6629,180.7225,1334.81,1434.6865,1527.4395,1345.9011,245.3583,196.289,207.1585,153.4697,150.5829,179.1031,200.2513,177.2684,203.0396,212.5317,237.2952,186.1931,273.7836,276.8273,250.6672,270.213,338.9857,176.2324,177.7505,277.1382,236.8934
,10410388,E430024C06Rik,99.5765,40.9232,32.1391,40.278,25.2193,29.1262,13.976,13.0136,24.8157,33.3455,20.9557,18.5884,28.4093,16.2807,12.035,24.488,13.8871,34.7893,33.1702,135.2122,190.153,205.0678,49.7953,55.508,17.7182,52.1285,27.248,25.9381,20.6248,18.7251,26.5707,24.8961,37.8058,15.9276,33.9607,31.8486,70.5283,28.4427,38.5739,46.0736,78.715,64.6317,181.9023,48.271
,10410393,Mtrr,247.9236,282.1322,248.5261,194.9457,171.4616,199.1825,89.1164,110.1689,120.7416,146.4385,86.4449,124.8703,121.9439,170.2886,211.2587,178.2216,156.7227,171.6164,144.2941,658.4214,597.3178,597.3999,356.8452,187.1641,124.8505,160.8662,148.9863,125.939,82.4171,163.5118,158.3714,123.6393,109.2132,88.3648,158.7273,117.3809,188.1771,185.871,177.526,184.5072,88.7584,137.0547,196.3304,117.2562
,10411432,Utp15,414.6174,414.5127,388.9254,255.2967,279.4475,237.9695,96.1606,92.4299,122.3538,149.7197,106.2902,162.6602,107.3049,203.2382,251.9763,187.7027,212.4885,219.5087,161.3526,791.6848,842.4074,887.7785,734.6358,301.3432,217.9905,220.4015,140.6069,150.9108,127.162,175.9039,135.3004,158.6515,190.3572,143.9382,186.2112,151.6378,301.4699,276.0899,246.2357,261.3167,152.8374,203.1679,229.5743,235.9239
,10414659,Snord58b,46.9188,49.1907,42.5873,13.0132,14.1203,25.2464,12.5435,10.9934,18.3997,9.4899,11.6609,13.611,13.8485,14.3935,19.0915,15.1241,28.8135,47.2572,19.31,83.6871,71.2668,98.9788,81.7362,22.9755,16.5382,20.9041,10.2086,17.7015,14.533,18.1864,14.7977,16.2936,10.5722,15.9194,16.4712,31.2074,55.8638,31.2359,27.1126,17.0882,18.8327,16.3555,36.6699,20.0417
,10417745,Rpl15,3002.5397,2576.4504,2712.4077,1817.7031,1944.1116,1411.4657,858.799,868.2202,1116.7884,794.3136,810.6398,792.5749,575.7654,940.0493,1292.8934,1046.7527,1340.0225,1156.4694,977.4489,3958.6801,3958.4184,4375.2537,4907.2832,1809.2458,1420.8805,1408.5968,942.757,956.4157,803.7507,1294.5397,869.3533,818.1599,898.4905,743.6307,939.1158,874.6951,2149.933,1238.6045,1749.6944,1829.8687,1553.3187,1711.5627,1541.4696,1368.6113
,10418480,Gnl3,413.5969,499.3704,405.3528,210.2945,259.2441,227.8682,83.7448,90.0142,121.7747,133.8506,125.538,147.2641,151.1804,202.0977,288.1016,286.8675,282.1573,323.0076,281.2709,1143.9355,1040.6338,988.0829,940.462,183.178,154.6374,199.3358,155.5453,105.2367,79.7098,147.4541,151.7604,162.6071,139.8659,131.8126,194.6505,179.7925,267.0047,313.7893,295.3502,282.0663,114.3149,135.7502,258.8734,244.5165
,10419216,Gnpnat1,244.082,205.282,178.0453,112.0525,97.7388,106.7914,72.8852,60.8062,74.8096,64.9943,76.7022,88.8046,58.2858,98.019,109.5434,108.2739,105.4448,92.7914,97.3175,380.2691,415.3163,475.6328,402.6047,130.74,105.0622,125.2261,121.1131,110.8195,44.241,97.7988,77.5997,81.1561,91.3316,88.161,92.4798,66.5646,214.4875,150.483,128.5631,134.2317,99.8511,124.4981,147.2198,130.4916
,10420035,Ipo4,378.8152,428.6607,491.0911,220.1808,244.2192,226.9322,198.8804,189.0319,167.5169,224.297,147.8965,203.5872,214.9201,297.6693,340.8949,303.2289,288.6878,308.0731,332.2447,1121.2785,1014.0897,993.8021,797.8188,195.8081,171.418,170.3831,163.3073,176.9882,186.1664,170.1022,218.5657,222.1617,228.4539,221.8207,288.8623,271.4036,314.6424,318.4187,329.3988,320.8536,160.5679,143.4366,213.176,193.7008
,10421981,Dis3,388.2255,426.9831,371.5765,424.849,439.5398,470.2236,136.4185,187.4281,251.3972,192.1157,170.9247,188.7179,177.743,286.7486,290.8266,269.1487,275.6138,258.6471,227.925,1035.0384,1102.8095,1072.096,1048.1971,410.3523,259.419,351.8339,201.9509,166.548,157.7628,225.8896,219.7464,236.8031,244.9878,217.0913,218.1516,219.9559,264.7066,291.8735,241.9851,268.9888,158.6373,206.047,295.8666,237.0879
,10422776,Phb,608.767,636.8327,690.3416,462.3383,492.9743,423.7739,289.372,274.8215,286.1923,315.3116,291.7929,316.7346,364.3201,361.6371,429.5145,385.32,331.7031,318.0909,352.017,1725.0761,1892.2915,1858.261,1944.7864,409.0621,376.2569,388.774,344.0155,319.1385,349.8279,393.0327,284.4595,329.7929,377.3073,242.7483,377.8591,387.0905,578.7842,424.171,475.3336,467.135,389.6951,478.4997,527.1537,418.1526
,10425461,Adsl,659.9295,617.1522,606.3332,622.8783,663.4747,504.6794,210.0554,317.0352,376.6969,328.5068,353.6585,322.0337,206.2682,338.4103,438.5058,417.0961,367.7501,402.362,291.2533,1717.6786,1834.6129,1714.4831,1771.0955,575.1571,451.7628,517.1543,262.7342,328.6328,234.5695,349.0778,342.5625,252.446,310.1241,324.056,374.7123,340.9136,475.8929,500.5234,394.017,365.2125,328.1606,436.6976,442.4444,331.3991
,10428576,Rpl15,2829.2645,2446.7321,2550.9016,1704.4384,1776.6935,1290.7645,804.681,803.5982,1045.1306,745.1217,779.8118,777.8971,539.6439,894.2385,1179.538,985.0484,1173.3307,1081.2958,939.0419,3738.0363,3779.8526,4183.7765,4648.3646,1692.8695,1315.6829,1312.9357,881.5714,903.1674,754.1233,1187.2872,837.3225,763.7339,825.6434,705.1597,888.8384,824.17,2022.1418,1168.9574,1649.4168,1741.6824,1527.5344,1648.4794,1514.4228,1301.3297
,10430768,Gm8444,114.1773,96.6189,102.887,48.5059,62.6743,59.8092,32.3806,30.9021,56.3549,40.5293,34.9175,29.9504,42.2885,44.23,59.3429,48.0641,45.1918,59.8904,63.07,133.4926,157.1458,310.5106,176.396,73.068,61.7618,66.6,61.3709,50.6243,51.391,61.6525,41.0341,44.214,31.6186,39.7908,31.4225,39.0005,110.1437,55.8029,60.1575,90.3953,98.0731,67.2513,78.7822,76.5566
