gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Myl10",1.09756543,0.356929007,0.55713062,0.64065588,0.521746285,NA
"	Myl2",0.269640784,0.178789598,0.307637843,0.581169067,0.561126513,NA
"	Myl3",3.4419471,-0.324644057,0.717142271,-0.452691287,0.650771054,NA
"	Myl7",0.953486756,0.071615096,0.619210171,0.115655554,0.907925532,NA
"	Myl9",3.632865956,0.516351162,0.746850803,0.691371235,0.489332276,NA
"	Mylk2",1.686810371,0.383774063,0.67735161,0.566580277,0.570999378,NA
"	Mylk3",3.634029694,-0.435121721,0.731022117,-0.595223744,0.551693921,NA
"	Mylk4",1.718279145,-0.163360223,0.641345847,-0.254714712,0.798943452,NA
"	Myo16",2.75176435,0.484893552,0.735837237,0.658968488,0.509916004,NA
"	Myo1a",3.862717861,-0.893556905,0.696851685,-1.282277024,0.199745485,NA
"	Myo1h",3.288175324,-0.658017546,0.746081287,-0.881964951,0.377795761,NA
"	Myo3a",1.659685904,0.895331494,0.669101441,1.338110247,0.180860501,NA
"	Myoc",0.558929438,-0.260980098,0.44580498,-0.585413152,0.558269948,NA
"	Myocd",1.369171227,0,0.602935172,0,1,NA
"	Myod1",1.050216679,0.398069304,0.621424324,0.640575671,0.52179841,NA
"	Myog",0.496914056,0,0.384355804,0,1,NA
"	Myom1",3.147915323,0.306353328,0.745256038,0.411071245,0.681020294,NA
"	Myom2",2.497688068,0.129435726,0.743079828,0.174188184,0.861717571,NA
"	Myom3",2.29244664,-0.13154765,0.696429905,-0.188888572,0.850180151,NA
"	Myot",0.666768994,0.323139563,0.559392321,0.577661778,0.563492489,NA
"	Myoz1",0.212755476,-0.164593246,0.303655927,-0.542038642,0.587791886,NA
"	Myoz2",0.514457117,0,0.318046328,0,1,NA
"	Myoz3",0.810130485,0,0.453989293,0,1,NA
"	Mypn",1.970489686,0.447272165,0.695607971,0.642994594,0.520227608,NA
"	Myrfl",1.270452649,-0.039662637,0.643831729,-0.061604043,0.950878157,NA
"	Myrip",2.346753063,0.018283756,0.692344373,0.02640847,0.978931538,NA
"	Myt1",3.514716757,-0.179210041,0.730876772,-0.245198709,0.806302576,NA
"	Myt1l",1.867301658,0.265316089,0.618550741,0.42893181,0.66797285,NA
"	Myzap",2.185979412,0.387000785,0.712617034,0.543069793,0.58708175,NA
"	Mzf1",3.4099094,0.711724605,0.751643921,0.946890655,0.3436945,NA
"	N4bp2os",0.406925691,-0.127747048,0.316492145,-0.403634182,0.686481746,NA
"	Naa11",0.871096702,-1.212804675,0.607111932,-1.997662392,0.045753274,NA
"	Naaladl1",2.335827493,0.315324066,0.696756559,0.452559882,0.650865692,NA
"	Naaladl2",2.571982179,-0.322052717,0.701727858,-0.458942472,0.646275478,NA
"	Nags",0.852131742,0.143658297,0.6068771,0.236717281,0.812876128,NA
"	Naip1",1.771633482,0.115385757,0.586160582,0.196850079,0.843944861,NA
"	Nalcn",2.074116873,-0.772427819,0.681357372,-1.133660324,0.256937059,NA
"	Nanog",2.227765516,-0.646063855,0.749419314,-0.862085941,0.388640227,NA
"	Nanos2",0.296863376,0,0.308977681,0,1,NA
"	Nap1l2",0.056197925,0,0.276955175,0,1,NA
"	Nap1l3",0.938559362,0,0.549623171,0,1,NA
"	Nap1l5",1.416010376,0.330697768,0.541071477,0.61119054,0.541073446,NA
"	Nat1",0.053625783,-0.269056965,0.276955175,-0.97148199,0.331308317,NA
"	Nat14",3.624041745,-0.148697193,0.747772235,-0.198853589,0.842377275,NA
"	Nat3",0.257715375,0,0.303902854,0,1,NA
"	Nat8",0.470018995,0,0.314074086,0,1,NA
"	Nat8l",2.897858195,-0.203989563,0.725829727,-0.281043274,0.778677209,NA
"	Nav3",3.588890893,-0.007380724,0.748072652,-0.009866319,0.992127944,NA
"	Nbl1",0.997194865,0,0.546549293,0,1,NA
"	Ncam2",2.591418751,-1.154127457,0.749884775,-1.539073062,0.123786461,NA
"	Ncan",2.985401283,0.505174193,0.710090196,0.71142257,0.476822417,NA
"	Nckap5",2.013649437,0.578958754,0.707046876,0.818840693,0.412877311,NA
"	Nckap5los",0.64244502,0.641251283,0.554051498,1.157385705,0.247114812,NA
"	Ncmap",1.98034975,-0.077582477,0.690827917,-0.112303622,0.91058267,NA
"	Ncr1",2.363854089,-0.170666841,0.643963248,-0.265025747,0.790989627,NA
"	Ncs1",2.457246536,0.870364632,0.728256821,1.195134198,0.232034603,NA
"	Nctc1",1.269615228,0.095938176,0.538337405,0.178211982,0.8585565,NA
"	Ndn",0.311804986,0,0.306669,0,1,NA
"	Ndp",0.15953255,0,0.289616269,0,1,NA
"	Ndst3",1.753322804,0.819403268,0.655294252,1.25043561,0.211140463,NA
"	Ndst4",2.661406987,0.979997668,0.701325001,1.397351679,0.162307842,NA
"	Ndufa4l2",0.199918655,-0.056735442,0.30255385,-0.187521799,0.851251534,NA
"	Necab1",0.799058155,-0.26060934,0.574422732,-0.453689114,0.650052603,NA
"	Necab2",2.621631099,0.043203701,0.727399494,0.059394736,0.952637706,NA
"	Necab3",2.797593875,0.257386327,0.722764205,0.356113826,0.721755323,NA
"	Nefl",0.77427498,0,0.449698816,0,1,NA
"	Nefm",0.622537842,0.128372591,0.445472245,0.288171917,0.773215144,NA
"	Negr1",1.978932035,0.615971334,0.658763797,0.935041265,0.349767034,NA
"	Nek11",1.966356559,0.612962635,0.724625812,0.845902291,0.397607254,NA
"	Nek5",2.125086557,-0.897339911,0.736787114,-1.217909344,0.223258425,NA
"	Nell1",1.897486466,-0.316080857,0.696006327,-0.454135033,0.649731639,NA
"	Nell1os",0.191138214,0.117020607,0.299817457,0.390306183,0.696310152,NA
"	Nell2",0.711931107,-0.09480388,0.37175467,-0.255017322,0.79870972,NA
"	Neo1",2.217474961,0.675236536,0.710441116,0.950446872,0.341885237,NA
"	Nepn",0.528679871,0.093520422,0.371774593,0.251551408,0.801387822,NA
"	Nes",2.608211669,-0.307558219,0.731051909,-0.420706404,0.673969485,NA
"	Neto1",0.309274149,-0.129353952,0.309447917,-0.41801526,0.67593596,NA
"	Neu2",1.038363355,0.030204498,0.571652105,0.052837203,0.957861619,NA
"	Neu4",1.358456911,-0.068562548,0.668127105,-0.102619019,0.918265348,NA
"	Neurl1a",2.428860391,0.649435501,0.685945511,0.946774184,0.343753859,NA
"	Neurod1",0.257715375,0,0.303902854,0,1,NA
"	Neurod2",0.506279274,0.101057559,0.369060128,0.273824103,0.7842198,NA
"	Neurod4",0.752768337,0.167535296,0.422601474,0.39643803,0.691781916,NA
"	Neurod6",0.205720984,0,0.293432815,0,1,NA
"	Neurog1",0.564966279,0.470758386,0.519650397,0.905913647,0.36498156,NA
"	Neurog2",0.691664945,0,0.442189582,0,1,NA
"	Neurog3",0.653580489,0,0.362965085,0,1,NA
"	Nexn",3.451632418,-0.238984043,0.742220744,-0.321985131,0.747463959,NA
"	Nfam1",2.574716593,0.034514814,0.726668347,0.047497341,0.962116849,NA
"	Nfatc4",0.880855797,0.124055273,0.476616032,0.260283466,0.794645126,NA
"	Nfe2l3",2.415274914,-0.410427889,0.735772327,-0.557819143,0.576967889,NA
"	Nfib",2.807260412,1.514348574,0.750166376,2.018683618,0.043520114,NA
"	Ngb",1.208494134,-0.562594738,0.605112459,-0.929735836,0.352507875,NA
"	Ngef",2.311012887,0.533578006,0.663380555,0.804331694,0.421205438,NA
"	Ngf",0.451152888,0,0.374110866,0,1,NA
"	Ngfr",0.539400634,0.112386098,0.472261455,0.237974319,0.811901013,NA
"	Nhlh1",0.492844958,0.157722784,0.340129248,0.463714264,0.642852476,NA
"	Nhlh2",1.218842782,0,0.580796317,0,1,NA
"	Nhlrc1",2.06461355,-0.102803371,0.706045924,-0.145604369,0.884233719,NA
"	Nhlrc4",1.174621037,0.798015882,0.654136333,1.219953458,0.222482519,NA
"	Nhs",1.435286228,-0.592688668,0.596907351,-0.992932433,0.320742883,NA
"	Nhsl1",3.583745794,0.062500403,0.752556304,0.0830508,0.933811146,NA
"	Nid1",2.338504347,0.925128642,0.683205983,1.354099151,0.175704747,NA
"	Nid2",3.331365409,0.782572544,0.752118326,1.04049126,0.298111722,NA
"	Nipa1",0.66621943,0.187041301,0.463114441,0.403877064,0.686303123,NA
"	Nipal2",1.285844249,0.048747418,0.623948496,0.07812731,0.937726783,NA
"	Nipal4",2.093115958,0.099489254,0.647772679,0.153586678,0.877935642,NA
"	Nipsnap3a",0.159017112,0,0.285310411,0,1,NA
"	Nkain1",0.31497083,0,0.308697738,0,1,NA
"	Nkain2",1.544107675,0.790916726,0.698609878,1.13212932,0.25758007,NA
"	Nkain3",1.39566365,-0.222658475,0.60089644,-0.370543841,0.710977317,NA
"	Nkain4",0.433377358,0.18208194,0.364234841,0.49990259,0.617143669,NA
"	Nkd1",2.264192681,-0.292683675,0.674166299,-0.434141658,0.664185576,NA
"	Nkpd1",0.775844765,-0.129645736,0.321651262,-0.403063042,0.686901848,NA
"	Nkx1-1",0.526598835,0,0.402211343,0,1,NA
"	Nkx1-2",0.497759498,0,0.316570538,0,1,NA
"	Nkx2-1",0.759021618,0.181263295,0.5039902,0.359656389,0.719104109,NA
"	Nkx2-2",0.515190118,0.147419594,0.453346192,0.325181058,0.745044044,NA
"	Nkx2-2os",1.323161572,-0.395321841,0.57450181,-0.688112439,0.491381978,NA
"	Nkx2-3",1.318050901,0.871156396,0.646327146,1.347856735,0.177704466,NA
"	Nkx2-4",0.351081486,-0.01759745,0.337479035,-0.052143833,0.958414087,NA
"	Nkx2-5",0.151186039,0,0.28835157,0,1,NA
"	Nkx2-6",0.141977099,-0.067009368,0.293158334,-0.228577394,0.819197397,NA
"	Nkx2-9",0.306441029,0,0.30620113,0,1,NA
"	Nkx3-1",1.095852531,0.670324181,0.628655344,1.066282483,0.286295966,NA
"	Nkx3-2",0.354183367,0,0.3121507,0,1,NA
"	Nkx6-1",0.142507543,0.181342004,0.291054966,0.623050714,0.533251196,NA
"	Nkx6-2",1.063518449,-0.236763896,0.572905989,-0.413268321,0.679410037,NA
"	Nkx6-3",0.433728526,0,0.315509954,0,1,NA
"	Nlgn1",3.312523337,0.975693794,0.743880573,1.311626933,0.189646041,NA
"	Nlgn2",3.311822335,0.173110999,0.742807385,0.233049647,0.815722854,NA
"	Nlgn3",0.752961056,0,0.445891767,0,1,NA
"	Nlrp10",0.836114163,0.509752815,0.543658649,0.937633965,0.34843255,NA
"	Nlrp12",2.221149493,-0.519537199,0.670552484,-0.774789762,0.4384639,NA
"	Nlrp14",1.815697379,-0.489111122,0.724240625,-0.675343395,0.49945762,NA
"	Nlrp1a",2.890331403,0.976175678,0.735118205,1.327916614,0.184205656,NA
"	Nlrp2",1.855216847,0.2311859,0.706015559,0.327451565,0.743326371,NA
"	Nlrp3",0.979085069,-0.420120464,0.621143682,-0.676365993,0.498808303,NA
"	Nlrp4a",1.379869132,0.433327725,0.663598242,0.652997097,0.51375815,NA
"	Nlrp4b",1.326832144,0.166030433,0.616695182,0.26922609,0.787755704,NA
"	Nlrp4c",1.107887928,0.114318613,0.649900168,0.175901806,0.860371087,NA
"	Nlrp4e",0.785620353,0.428993146,0.489710559,0.876013675,0.3810226,NA
"	Nlrp4f",1.269598657,0.489263044,0.605559516,0.807952036,0.419118194,NA
"	Nlrp4g",0.764605851,0.340220175,0.474848169,0.716482018,0.473693767,NA
"	Nlrp5",1.204065812,-0.263719343,0.613454134,-0.42989252,0.667273827,NA
"	Nlrp6",1.914705827,0.609224743,0.629201731,0.968250265,0.332919397,NA
"	Nlrp9a",1.645079552,0.390054103,0.642117004,0.607450201,0.543552181,NA
"	Nlrp9b",1.883743524,0.713634793,0.700636502,1.018552118,0.308415646,NA
"	Nlrp9c",0.803378589,0.054722752,0.536385778,0.102021258,0.918739802,NA
"	Nmbr",1.40708989,0.147341149,0.631680078,0.233252803,0.815565106,NA
"	Nme5",1.579840287,-0.578325244,0.710196341,-0.814317408,0.41546314,NA
"	Nme8",0.45588054,0,0.330061376,0,1,NA
"	Nmrk2",1.357054491,-0.245170858,0.599492433,-0.408964057,0.682566039,NA
"	Nms",0.396154048,0,0.352626491,0,1,NA
"	Nmu",0.419529816,0.226374879,0.399836631,0.566168433,0.571279287,NA
"	Nmur1",0.310388336,0.24091158,0.309864881,0.777473005,0.436879755,NA
"	Nmur2",0.705736346,0.185779654,0.470783548,0.394617983,0.69312484,NA
"	Nnat",0.24155657,0,0.302673851,0,1,NA
"	Nnmt",0.551757762,0.086208197,0.435752231,0.19783765,0.843172088,NA
"	Nobox",1.396096461,0.105072146,0.672652281,0.156205739,0.875870853,NA
"	Nodal",1.643326016,-0.331509609,0.689246795,-0.48097374,0.630535162,NA
"	Nog",0.242654124,0.097994433,0.305464828,0.320804309,0.748358694,NA
"	Nol3",0.45466804,0.080778859,0.315818865,0.255775915,0.798123873,NA
"	Nol4",0.896103803,-0.087472035,0.59683522,-0.146559774,0.883479506,NA
"	Nos1ap",1.377833113,0.376840887,0.683668138,0.551204403,0.581493562,NA
"	Nos2",2.817270471,-0.210837213,0.733734988,-0.287347907,0.773845944,NA
"	Noto",0.778616242,-0.555330129,0.536297119,-1.035489674,0.300440286,NA
"	Notum",0.349633389,-0.033971929,0.397537186,-0.085455978,0.931898892,NA
"	Notumos",0.361140011,0,0.311224264,0,1,NA
"	Nov",0.611982048,0.253355212,0.429570395,0.589787411,0.555333183,NA
"	Nova1",2.345133253,-0.002822539,0.695083052,-0.004060722,0.996760022,NA
"	Nova2",0.990324376,0,0.463686917,0,1,NA
"	Nox1",1.497054253,0.085805883,0.654874664,0.131026421,0.895754407,NA
"	Nox3",0.487817321,0.055191723,0.472597555,0.116783768,0.907031407,NA
"	Nox4",1.346900185,-0.062413381,0.581146913,-0.107396907,0.914474108,NA
"	Noxa1",1.820780795,0.192786562,0.61090302,0.315576378,0.75232407,NA
"	Noxo1",1.01078547,0.163848095,0.623474085,0.262798565,0.792705841,NA
"	Npas1",1.019921969,-0.949712119,0.586039975,-1.620558595,0.105112338,NA
"	Npas2",2.480051506,-0.749388003,0.723810687,-1.035337025,0.300511545,NA
"	Npas3",2.390739162,0.164760851,0.693196064,0.2376829,0.812127047,NA
"	Npas4",3.355764471,0.208130445,0.738371451,0.281877698,0.778037291,NA
"	Npb",1.319850985,-0.729028408,0.666109829,-1.094456765,0.2737547,NA
"	Npbwr1",0.668250215,-0.106503095,0.542486488,-0.196323958,0.84435661,NA
"	Npc1l1",2.266003514,-0.136543929,0.705381084,-0.193574697,0.846508913,NA
"	Npcd",0,NA,NA,NA,NA,NA
"	Npff",0.534210598,-0.1807628,0.437947443,-0.412749983,0.6797898,NA
"	Npffr1",1.665813354,-0.20808037,0.64150211,-0.324364279,0.74566226,NA
"	Npffr2",0.503555446,0.357746178,0.428408115,0.835059294,0.403684325,NA
"	Nphp3",2.775862159,-0.326837305,0.737053343,-0.443437789,0.657449108,NA
"	Nphs1",1.740818752,-1.029471864,0.705582406,-1.459038456,0.144554524,NA
"	Nphs1os",0.053625783,-0.269056965,0.276955175,-0.97148199,0.331308317,NA
"	Nphs2",1.836856927,0.271764832,0.677366803,0.401207781,0.688267153,NA
"	Npm2",1.472307184,0.092041742,0.671036651,0.13716351,0.890901553,NA
"	Npn2",0,NA,NA,NA,NA,NA
"	Nppa",0.057046569,0,0.277357374,0,1,NA
"	Nppb",0.215624594,-0.171374094,0.302238192,-0.567016673,0.570702854,NA
"	Nppc",0.338190467,0,0.310946863,0,1,NA
"	Npr1",2.071561852,-0.120027773,0.691816473,-0.173496553,0.862261137,NA
"	Npr2",1.511578744,0.353340413,0.617401128,0.572302831,0.567116832,NA
"	Npr3",1.053991001,0.133276876,0.586315094,0.227312716,0.820180586,NA
"	Nps",0.20989424,0,0.297707415,0,1,NA
"	Npsr1",0.875455376,-0.192956826,0.539361192,-0.357750667,0.720529912,NA
"	Nptx1",1.666024223,0.112905996,0.618130382,0.18265725,0.855066961,NA
"	Nptx2",1.063109714,-0.263316937,0.590525524,-0.445902719,0.655667518,NA
"	Nptxr",2.671914766,-0.003109018,0.721036306,-0.004311874,0.996559633,NA
"	Npvf",0.110786382,-0.478486744,0.282327259,-1.694794702,0.090114373,NA
"	Npy",0.207649064,0,0.299629961,0,1,NA
"	Npy1r",0.934474006,-0.408512619,0.50350816,-0.811332668,0.417174655,NA
"	Npy2r",0.860974216,0.267778747,0.502197449,0.533214072,0.593885401,NA
"	Npy4r",0.881534216,0.134235513,0.536334277,0.2502833,0.80236827,NA
"	Npy5r",0.21137393,0,0.297512001,0,1,NA
"	Npy6r",0.49703618,0.0752025,0.321972426,0.233568138,0.815320265,NA
"	Nr0b1",0.351807548,0.096999265,0.312041056,0.310854173,0.755911484,NA
"	Nr0b2",0.394238767,0.34881012,0.381045823,0.915402028,0.359980614,NA
"	Nr1d1",1.546957435,0.277170805,0.60052138,0.461550269,0.644403864,NA
"	Nr1h4",0.847853858,-0.325059902,0.613447483,-0.529890351,0.596187957,NA
"	Nr1h5",1.241962044,-0.164746087,0.693421082,-0.23758448,0.812203389,NA
"	Nr1i2",0.867311941,0.26467326,0.514364024,0.514564098,0.606857659,NA
"	Nr1i3",0.454502529,0,0.314365223,0,1,NA
"	Nr2e1",1.759173016,-0.179833155,0.709337822,-0.25352258,0.799864415,NA
"	Nr2e3",1.087367951,0.095075939,0.503691747,0.188758183,0.850282348,NA
"	Nr2f1",1.428951538,0,0.598980155,0,1,NA
"	Nr2f2",1.015483956,-0.231818549,0.599639603,-0.386596462,0.699054978,NA
"	Nr3c2",2.193754344,0.059465635,0.720916548,0.082486156,0.934260127,NA
"	Nr5a1",2.083904701,-0.209757722,0.704377289,-0.297791717,0.765862137,NA
"	Nr5a1os",0.254457665,0,0.30441298,0,1,NA
"	Nr5a2",2.199222957,0.070975045,0.702219297,0.101072478,0.919492925,NA
"	Nr6a1os",0.453917697,-0.144618438,0.393257351,-0.367745034,0.713063358,NA
"	Nrap",2.091792091,0.28218318,0.68329414,0.412974682,0.679625163,NA
"	Nrarp",1.93346731,-0.456833838,0.68884534,-0.663187817,0.507210273,NA
"	Nrcam",2.600125685,0.189533305,0.684113804,0.277049379,0.78174219,NA
"	Nrep",1.016354631,1.501738069,0.579597333,2.591002379,0.009569683,NA
"	Nrg1",0.650062767,0.213852915,0.539290247,0.396545119,0.69170293,NA
"	Nrg2",2.355592232,-0.390488957,0.721924629,-0.540899896,0.588576583,NA
"	Nrg3",1.406324113,0.045241109,0.640071525,0.070681334,0.943651377,NA
"	Nrg3os",0.185402593,0,0.294949272,0,1,NA
"	Nrip2",0.546828142,0.082807334,0.339528432,0.243889248,0.807316596,NA
"	Nrip3",2.834563151,0.068338947,0.737824086,0.092622277,0.926203645,NA
"	Nrk",0.549799568,0.308263034,0.320212817,0.962681749,0.335707259,NA
"	Nrl",0.971269272,0.191987355,0.420963417,0.4560666,0.648342087,NA
"	Nrn1l",2.392172628,0.0341485,0.747727139,0.045669734,0.963573487,NA
"	Nron",1.419055848,0.163551766,0.605610176,0.270061125,0.787113229,NA
"	Nrsn1",0.37013315,-0.306932574,0.313777977,-0.978183929,0.327983364,NA
"	Nrsn2",0.455805799,-0.200048846,0.436926704,-0.457854473,0.647056997,NA
"	Nrtn",1.308994392,-0.018243464,0.657778036,-0.027734985,0.97787352,NA
"	Nrxn1",3.816823304,0.230737561,0.74488937,0.309760845,0.756742829,NA
"	Nrxn2",2.450886157,-0.482794829,0.745090352,-0.647968166,0.51700554,NA
"	Nrxn3",3.07617667,0.194934531,0.751328465,0.259453142,0.795285632,NA
"	Nsg1",1.021320576,-0.372114841,0.574540033,-0.647674348,0.517195599,NA
"	Nt5c1a",0.661685248,0.159720076,0.511003032,0.312561896,0.754613531,NA
"	Nt5c1b",0.939011502,-0.247260775,0.547528814,-0.451594088,0.65156143,NA
"	Ntf3",0.439524777,0.140934262,0.328265859,0.429329637,0.667683352,NA
"	Ntm",1.155918742,0,0.53674507,0,1,NA
"	Ntn1",3.459627775,0.517683517,0.713911343,0.725136983,0.468367998,NA
"	Ntn4",2.079743932,0.380541114,0.708378523,0.537200242,0.591129304,NA
"	Ntn5",0.973007425,0,0.531490252,0,1,NA
"	Ntng1",1.481926003,-0.718191116,0.639107563,-1.1237406,0.261123087,NA
"	Ntng2",1.092075408,-0.26960605,0.622535214,-0.43307759,0.664958403,NA
"	Ntrk1",1.455437757,-0.404299206,0.60937989,-0.663460039,0.507035965,NA
"	Ntrk2",2.732867164,-0.382934885,0.721738484,-0.530572906,0.595714775,NA
"	Ntrk3",3.837179517,0.119786793,0.751289278,0.159441637,0.873320937,NA
"	Nts",0.971291845,0.92427134,0.49674789,1.860644721,0.062794365,NA
"	Ntsr1",2.519558264,-0.246688107,0.646464291,-0.381595876,0.702761144,NA
"	Ntsr2",0.700939648,0.114183808,0.468610176,0.243664806,0.807490432,NA
"	Nuak1",1.564331651,-0.132934436,0.686086251,-0.193757616,0.846365676,NA
"	Nudt10",0.05615662,0,0.276955175,0,1,NA
"	Nudt11",0.351365379,0,0.308815055,0,1,NA
"	Nudt12os",0.364184979,0,0.309770288,0,1,NA
"	Nuggc",2.290951006,0.950332324,0.719284563,1.321218851,0.186428403,NA
"	Nup62",0,NA,NA,NA,NA,NA
"	Nutm2",0.745053993,0.250637993,0.567091791,0.441970766,0.658510361,NA
"	Nwd2",2.522010091,0.273340457,0.70371183,0.38842669,0.697700296,NA
"	Nxf2",3.717150735,0.112545646,0.7260772,0.155005069,0.876817321,NA
"	Nxf3",0.901299239,0.189171393,0.509851669,0.371032212,0.71061354,NA
"	Nxf7",1.142905549,0.140775603,0.548577667,0.256619274,0.797472695,NA
"	Nxpe2",2.064810538,0.505555844,0.600928215,0.841291574,0.40018461,NA
"	Nxpe5",2.763331344,0.5415229,0.677270029,0.7995672,0.423961598,NA
"	Nxph1",1.066735309,0.318403503,0.532759693,0.597649386,0.550073904,NA
"	Nxph2",0.629505623,0.347178825,0.461928885,0.75158501,0.45230066,NA
"	Nxph3",0.382706651,0,0.34693899,0,1,NA
"	Nxph4",0.353709046,0,0.31153574,0,1,NA
"	Nyap1",2.104002781,-0.757616949,0.718134839,-1.054978686,0.291435073,NA
"	Nyap2",2.178135008,0.213883143,0.715861487,0.298777273,0.765109993,NA
"	Nynrin",1.112747718,-0.081830483,0.619230021,-0.132148766,0.894866624,NA
"	Nyx",0.599880033,-0.336862133,0.502359349,-0.670560096,0.50250081,NA
"	Oacyl",0.953878599,-0.117265011,0.57820376,-0.202809147,0.839284208,NA
"	Oas1d",1.557179811,0,0.599107288,0,1,NA
"	Oas1e",1.297893672,0.524391252,0.603420516,0.869031195,0.384830069,NA
"	Oas1f",0.576122918,0.266668271,0.496097842,0.537531609,0.590900457,NA
"	Oas1g",3.230936704,0.686659835,0.745035516,0.921647116,0.356712674,NA
"	Oas1h",1.061430323,-0.030092656,0.523810065,-0.057449557,0.954187088,NA
"	Oaz3",0.831508487,0.649695029,0.603682027,1.076220592,0.281828613,NA
"	Obox1",0.154290738,0,0.284623959,0,1,NA
"	Obox2",0.34627808,0,0.309849047,0,1,NA
"	Obox3",0.248244202,-0.050591433,0.307244003,-0.164662067,0.869209976,NA
"	Obox5",0.749582776,0.348765261,0.520809469,0.669659984,0.503074567,NA
"	Obox6",0.345233562,0.09337435,0.316593877,0.294934163,0.768044173,NA
"	Obox7",0.599680121,0,0.421971578,0,1,NA
"	Obox8",0.313307851,0,0.304176885,0,1,NA
"	Obp1a",0.208944494,0,0.297467521,0,1,NA
"	Obp1b",0.189540065,0,0.295219958,0,1,NA
"	Obp2a",0.463996277,0,0.317198389,0,1,NA
"	Obp2b",0.412189757,-0.355396685,0.362651984,-0.979993769,0.327089195,NA
"	Obsl1",3.575742307,-0.258186635,0.745940491,-0.346122295,0.729250809,NA
"	Oc90",1.231772395,-0.249170383,0.599239263,-0.415811176,0.67754818,NA
"	Oca2",3.180495857,-0.647133838,0.752587738,-0.859878265,0.389856151,NA
"	Ocln",2.47934513,0.433851835,0.715663616,0.606223127,0.544366598,NA
"	Ocm",0.336369866,0,0.310513229,0,1,NA
"	Ocstamp",1.538364257,0.602264346,0.689921731,0.872945898,0.382692567,NA
"	Odam",0.475745849,-0.120804474,0.35924704,-0.336271313,0.73666628,NA
"	Odf1",0.433515109,-0.185200722,0.317080536,-0.584081017,0.559165806,NA
"	Odf3",1.238288672,0.444161736,0.652506095,0.680701283,0.496060524,NA
"	Odf3l1",0.662691148,0,0.485112688,0,1,NA
"	Odf3l2",1.378736471,-0.069938216,0.562410193,-0.12435446,0.901034629,NA
"	Odf4",0.256630387,0.116885571,0.307294462,0.380369923,0.703670838,NA
"	Ofcc1",0.732245524,-0.617478384,0.511081024,-1.208181003,0.226977647,NA
"	Ogdhl",2.441053275,-0.448743198,0.71033261,-0.631736728,0.527558924,NA
"	Ogn",2.403116082,0.244800392,0.737104033,0.332111047,0.739805409,NA
"	Oit1",1.368275079,0,0.526804766,0,1,NA
"	Olah",0.347691896,0,0.31187548,0,1,NA
"	Olfm2",0.718540421,0,0.35795851,0,1,NA
"	Olfm3",1.61467682,0.145557427,0.605096128,0.240552568,0.809901916,NA
"	Olfm4",0.363021239,-0.134238035,0.3412208,-0.393405195,0.694020233,NA
"	Olfm5",0.721769366,0,0.47106889,0,1,NA
"	Olfml1",0.312505999,0,0.318470149,0,1,NA
"	Olfml2a",2.44274339,-0.436566348,0.740687221,-0.589407155,0.555588178,NA
"	Olfml2b",2.972603986,-0.022018241,0.68682885,-0.032057828,0.974425935,NA
"	Olfml3",3.066787294,-0.490322742,0.746077552,-0.65720077,0.511051831,NA
"	Olfr1",0.205720984,0,0.293432815,0,1,NA
"	Olfr10",0.247475089,0,0.303782168,0,1,NA
"	Olfr1000",0.464571899,-0.10445485,0.328229054,-0.318237673,0.750304658,NA
"	Olfr1002",0.051430246,0,0.276955175,0,1,NA
"	Olfr1006",0.053625783,-0.269056965,0.276955175,-0.97148199,0.331308317,NA
"	Olfr1008",0.10981837,0,0.280510158,0,1,NA
"	Olfr1009",0.355321924,-0.058740994,0.412284667,-0.142476786,0.886703414,NA
"	Olfr101",0.366135861,-0.209613118,0.314665591,-0.66614566,0.505318002,NA
"	Olfr1012",0.051712318,0,0.276955175,0,1,NA
"	Olfr1013",0.149092292,0.185143897,0.290057027,0.638301711,0.523277298,NA
"	Olfr1014",0.08912685,0,0.278897583,0,1,NA
"	Olfr1015",0.097662046,0.220837263,0.282822273,0.780834059,0.4349001,NA
"	Olfr1016",0.359429614,0.073693245,0.312577243,0.235760109,0.813618824,NA
"	Olfr1018",0.427830353,0,0.31403047,0,1,NA
"	Olfr1019",0.102860492,0,0.279345489,0,1,NA
"	Olfr102",0.160721396,0,0.28976917,0,1,NA
"	Olfr1020",0,NA,NA,NA,NA,NA
"	Olfr1022",0.369687308,0.170227712,0.314507134,0.541252305,0.58833369,NA
"	Olfr1023",0.096651093,0,0.279157403,0,1,NA
"	Olfr1024",0.110007273,0,0.280646089,0,1,NA
"	Olfr1025-ps1",0.171729564,0.062147047,0.299739933,0.20733656,0.835747024,NA
"	Olfr1026",0.475548473,0,0.314071142,0,1,NA
"	Olfr1028",0.172638727,0.25099963,0.296338806,0.84700223,0.396993878,NA
"	Olfr1029",0.221067089,0,0.300537715,0,1,NA
"	Olfr103",0.161642766,-0.206429189,0.294634919,-0.700627033,0.483535803,NA
"	Olfr1030",1.335027473,0.960407453,0.618178561,1.553608476,0.120277836,NA
"	Olfr1031",0.277096213,0,0.306118301,0,1,NA
"	Olfr1032",0.307358571,0,0.309062431,0,1,NA
"	Olfr1033",0,NA,NA,NA,NA,NA
"	Olfr1034",0.15457281,0,0.28897242,0,1,NA
"	Olfr1036",0.049927382,0,0.276955175,0,1,NA
