gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Gm10309",2.764360632,-1.901927832,0.745666361,-2.550641858,0.010752476,0.197291635
"	Ubl7",556.8101615,1.07982864,0.423666675,2.548769361,0.010810377,0.198153879
"	Rbm38",67.71229879,1.225263315,0.480836688,2.548190155,0.010828343,0.198283115
"	Mfsd12",7.16133493,-1.785779097,0.701068412,-2.547225157,0.010858335,0.198632078
"	Runx3",1850.428272,0.624089453,0.245140259,2.545846425,0.010901314,0.199217668
"	Zbtb42",52.86157491,-0.842162575,0.331050209,-2.543911929,0.010961872,0.200123019
"	Erf",7.265161456,-1.78633249,0.702503754,-2.542808463,0.010996549,0.200353374
"	Gm42979",14.03169861,-1.693343064,0.665899473,-2.54294099,0.010992379,0.200353374
"	Ephb1",2.175334623,-1.694711287,0.666833027,-2.54143274,0.011039919,0.200928936
"	Xndc1",57.31857413,-1.15454652,0.454348152,-2.541105347,0.011050262,0.200928936
"	Fam229b",26.2505153,1.548790354,0.609766119,2.539974435,0.011086057,0.201378229
"	Gltp",3339.11022,0.728462452,0.286918108,2.538921153,0.011119488,0.201783716
"	Il27",1.975247735,-1.7222732,0.678739406,-2.537458684,0.011166055,0.202426531
"	B3gat3",289.1326571,-0.524357173,0.206721635,-2.536537468,0.011195476,0.202555602
"	Meis3",44.07487603,1.017880287,0.401232814,2.536881956,0.011184466,0.202555602
"	Gpr161",3.579134424,-1.852830646,0.731431935,-2.53315525,0.011304087,0.204317163
"	Klf6",1875.800868,-0.326079292,0.128773892,-2.532184802,0.011335423,0.204679882
"	Pcdh15",3.848704622,-1.902936705,0.751691643,-2.531538992,0.011356319,0.20485356
"	Nek3",56.41579167,-0.952265081,0.376273885,-2.530776435,0.011381036,0.205088259
"	Tspan11",2.910429389,-1.858540424,0.73447281,-2.530441425,0.01139191,0.205088259
"	2010005H15Rik",8.395687402,1.815872903,0.718498021,2.527317892,0.011493741,0.205868899
"	Asl",162.3206828,0.750755752,0.297090536,2.527026819,0.011503272,0.205868899
"	Eci2",467.7049533,0.550263257,0.217639399,2.528325562,0.011460802,0.205868899
"	Nat10",200.6546845,-0.774068494,0.306231967,-2.527719432,0.011480606,0.205868899
"	Ptpn12",1306.433372,-0.511330662,0.202305308,-2.527519747,0.011487136,0.205868899
"	Slc4a3",3.927524972,-1.828926083,0.723466407,-2.528004155,0.011471299,0.205868899
"	Rogdi",52.49993527,1.004241632,0.397588529,2.525831501,0.011542483,0.206164403
"	Usp31",173.1840074,-0.772977496,0.306009604,-2.525990973,0.011537245,0.206164403
"	Unc45b",2.339063529,-1.811807092,0.717411691,-2.525477512,0.011554118,0.206169495
"	Slamf9",1.821742897,1.738526907,0.688640132,2.524579714,0.011583673,0.206494035
"	Fech",411.7327199,0.533648612,0.211454499,2.523704219,0.011612559,0.206527518
"	Sh3d19",35.82253985,1.265661179,0.501552031,2.523489291,0.01161966,0.206527518
"	St6galnac2",3.385518236,-1.874193221,0.742681049,-2.52355062,0.011617633,0.206527518
"	Ano1",4.748275262,-1.896879417,0.75186253,-2.522907237,0.01163891,0.206667447
"	Skp2",240.3483002,-0.768160206,0.304653266,-2.52142449,0.011688076,0.20733779
"	Flnc",6.00356725,-1.894528081,0.752209093,-2.518618959,0.011781608,0.208483619
"	Mef2a",894.8301557,-0.395674427,0.157109996,-2.518454825,0.0117871,0.208483619
"	Tmem50b",454.4718433,-0.478139716,0.189818608,-2.518929627,0.011771218,0.208483619
"	Sertad1",329.3132018,0.816710948,0.324436457,2.51732175,0.011825079,0.208951902
"	Pacsin1",18.14618381,1.406138692,0.558671114,2.516934661,0.011838078,0.208978317
"	Rcn1",407.41545,-0.584288024,0.23229728,-2.515259858,0.011894468,0.20976991
"	Tmem173",1388.602315,0.743823979,0.295916096,2.513631357,0.011949527,0.210536523
"	Elavl3",3.293343351,-1.853199354,0.737667332,-2.51224268,0.011996656,0.210957651
"	Gm26846",2.318266429,-1.682454563,0.669612288,-2.512580181,0.011985187,0.210957651
"	2510039O18Rik",437.3599366,-0.703435397,0.280544625,-2.507392175,0.012162568,0.213255843
"	Ndufc1",6717.407069,-0.511250395,0.203867881,-2.507753508,0.012150139,0.213255843
"	Scap",280.2587297,-0.636069873,0.253660872,-2.507560062,0.012156792,0.213255843
"	Tsc22d1",41.22571855,-1.192636228,0.476177935,-2.504602041,0.012258924,0.214738044
"	Muc5ac",5.295359728,-1.88163748,0.75168871,-2.503213703,0.012307121,0.215374612
"	Btg2",1979.817994,-0.479864016,0.191902532,-2.50056115,0.012399672,0.216225477
"	Col6a2",4.574036809,-1.867554329,0.746699756,-2.501077996,0.012381591,0.216225477
"	Elfn1",2.439708942,-1.801221662,0.720604995,-2.499596414,0.012433486,0.216225477
"	Gm28043",29.19817966,-1.122955928,0.449405297,-2.498759887,0.012462872,0.216225477
"	Gstt2",1126.223984,0.574420934,0.229865992,2.498938308,0.012456599,0.216225477
"	Neu1",346.1394223,0.726248835,0.290613667,2.499018171,0.012453793,0.216225477
"	Perp",263.6907844,0.619071791,0.2475971,2.500319235,0.012408144,0.216225477
"	Smap2",2897.319659,-0.322255344,0.128833964,-2.501322896,0.012373031,0.216225477
"	Trpm5",3.48243752,-1.834524424,0.734113421,-2.498965925,0.012455629,0.216225477
"	Col16a1",4.962749159,-1.876120356,0.750957656,-2.498303786,0.01247892,0.216297318
"	Ano9",2.823315168,-1.796445313,0.719421694,-2.497068587,0.012522473,0.216475164
"	Fbxl4",171.2803678,0.734903799,0.294245289,2.497589009,0.012504107,0.216475164
"	Gpr156",2.154621727,-1.746815299,0.699897012,-2.495817626,0.012566719,0.216475164
"	Mtap",1018.073144,0.447196287,0.179131365,2.496471161,0.012543587,0.216475164
"	Myom1",3.147915323,-1.870220243,0.749391552,-2.495651625,0.012572601,0.216475164
"	Nfkbiz",1592.375422,0.524496534,0.21010818,2.496316585,0.012549055,0.216475164
"	Zmynd10",7.570780389,-1.65206037,0.66183671,-2.49617518,0.012554059,0.216475164
"	Gm16046",2.308109914,-1.821523445,0.730016198,-2.49518223,0.012589246,0.216556487
"	Ccdc74a",4.68805949,-1.829361162,0.733580458,-2.493743039,0.012640402,0.216615938
"	Gm12367",1.712711819,-1.601665898,0.642227527,-2.493922838,0.012634001,0.216615938
"	Kif1b",392.5542292,0.571637559,0.229203454,2.49401808,0.012630611,0.216615938
"	Sstr2",1.330658595,-1.20437869,0.482783982,-2.494653376,0.012608022,0.216615938
"	Arid3b",292.6424518,-0.593215929,0.23801839,-2.492311329,0.012691474,0.217286166
"	Pqlc1",174.3407204,-0.572659422,0.229863176,-2.49130562,0.012727459,0.217697071
"	1600014C10Rik",636.1773071,0.512698826,0.206077943,2.487887928,0.012850422,0.218166872
"	Ddr2",2.466607894,-1.75037542,0.703563372,-2.487871724,0.012851008,0.218166872
"	Fam43a",5.827659054,1.764332386,0.708842588,2.489032708,0.012809118,0.218166872
"	Mast4",54.21792424,-1.094023258,0.439657459,-2.488353686,0.012833603,0.218166872
"	Mroh2a",53.23408336,-1.343558029,0.539939688,-2.488348347,0.012833796,0.218166872
"	Ocrl",77.45653038,0.978735241,0.393224686,2.488997448,0.012810389,0.218166872
"	Pebp1",203.2941438,0.705038545,0.283291869,2.488735546,0.012819828,0.218166872
"	Zfp7",180.3649493,-0.655996071,0.263528019,-2.489283956,0.012800069,0.218166872
"	1110008L16Rik",115.3509843,0.835860632,0.336138655,2.486654303,0.012895064,0.218257228
"	Arhgef15",2.310820068,-1.796834164,0.722676015,-2.486361974,0.012905662,0.218257228
"	Ccl9",221.6361115,-1.539039032,0.619230851,-2.48540432,0.012940437,0.218257228
"	Cnga2",1.237977645,-1.462916237,0.588237418,-2.486948625,0.0128844,0.218257228
"	Lrmp",595.438352,0.475187057,0.191179105,2.485559592,0.012934793,0.218257228
"	Rint1",280.4133255,-0.572829773,0.230419359,-2.486031448,0.012917655,0.218257228
"	Spic",91.79965916,1.516872914,0.60984269,2.487318353,0.012871016,0.218257228
"	Gm14244",1.393988369,-1.440621279,0.579767193,-2.484827181,0.012961434,0.218401671
"	Ints3",106.474434,-0.863701769,0.347740051,-2.483756951,0.013000451,0.218401671
"	Socs3",45.94892026,1.04522333,0.42086373,2.483519617,0.013009117,0.218401671
"	Tagap",406.557506,-0.487811862,0.196365719,-2.484200725,0.01298426,0.218401671
"	Tmem30b",4.089303075,-1.848374168,0.744220234,-2.483638691,0.013004768,0.218401671
"	Dhx37",58.82353038,-1.029032665,0.414536777,-2.4823676,0.013051256,0.218906799
"	Jph3",2.202888124,-1.760247957,0.709202077,-2.482011845,0.013064293,0.218923327
"	Upk1a",156.0593681,1.126035834,0.453847248,2.481089923,0.013098133,0.21928809
"	Rgs11",32.69709969,1.340128131,0.540224767,2.480686211,0.013112975,0.219334433
"	Slc17a7",1.349851233,-1.619258543,0.652877444,-2.480187604,0.013131327,0.219439338
"	Nedd4",575.4448838,-0.498489145,0.201074244,-2.479129774,0.013170338,0.219888958
"	Obscn",16.1790196,-1.703844559,0.687742275,-2.477446306,0.013232632,0.220523629
"	Ptprt",4.014269855,-1.860483778,0.750946796,-2.477517432,0.013229995,0.220523629
"	Ccr5",1306.033913,-0.631586794,0.25519869,-2.474882582,0.013327999,0.221052485
"	Dcxr",129.160396,0.848204606,0.342805129,2.474305467,0.01334955,0.221052485
"	Gm43677",1.305884421,-1.675966513,0.677305479,-2.474461768,0.01334371,0.221052485
"	Myrip",2.346753063,-1.731291726,0.699645339,-2.474527635,0.01334125,0.221052485
"	Pard6b",11.53590898,-1.552740784,0.627078796,-2.476149399,0.013280799,0.221052485
"	Styxl1",7.528983965,1.600049996,0.646578402,2.474641888,0.013336983,0.221052485
"	Vwc2",1.181815349,-1.530235721,0.618076932,-2.475801379,0.013293751,0.221052485
"	Gm37400",1.373984733,-1.427242022,0.577067563,-2.473266758,0.013388417,0.221091443
"	Prdm5",8.577177189,1.785401621,0.721835845,2.473417791,0.013382759,0.221091443
"	Serinc2",1.423196408,-1.570658765,0.634946369,-2.473687294,0.013372669,0.221091443
"	Gadd45b",287.5698787,0.579685728,0.234568048,2.471290236,0.013462651,0.222115394
"	Capn5",5.59174284,-1.844319317,0.746836458,-2.469508951,0.013529863,0.222215161
"	Cep135",245.6708197,-0.645522005,0.261371204,-2.469751812,0.013520682,0.222215161
"	Fam181a",1.255192614,-1.451200007,0.587415386,-2.470483479,0.013493055,0.222215161
"	Traf5",231.7622947,0.554393411,0.224467542,2.469815477,0.013518276,0.222215161
"	Zfp318",266.9436804,0.630610188,0.255328706,2.469797456,0.013518957,0.222215161
"	Kazald1",4.645677838,-1.826129451,0.740277401,-2.466817775,0.013631971,0.223689933
"	Rbbp8nl",2.825042318,-1.722351868,0.698791202,-2.46475895,0.013710545,0.224776225
"	Nfkbib",249.7906021,0.721790872,0.292987653,2.463553887,0.013756721,0.225329888
"	Adamtsl5",2.445651856,-1.802156443,0.731748027,-2.462810115,0.01378529,0.225567997
"	Tomm7",6440.732136,-0.424422119,0.172352116,-2.4625292,0.013796094,0.225567997
"	Atp6v1b1",1.423921918,-1.609936504,0.653885163,-2.462108938,0.013812271,0.225629404
"	Spi1",4.214223214,1.844700185,0.749373575,2.461656303,0.013829712,0.225711343
"	Gm44293",9.421283994,1.645532133,0.668707745,2.460764279,0.013864142,0.225850514
"	L1cam",62.6975666,-0.866287679,0.352048199,-2.460707598,0.013866332,0.225850514
"	Serpina3n",1.695953073,-1.50176335,0.610356436,-2.460469425,0.013875539,0.225850514
"	BC034090",4.120871073,-1.831549492,0.745632753,-2.456369417,0.01403488,0.22783163
"	Map3k1",3866.612216,0.74330874,0.302531191,2.456965638,0.014011609,0.22783163
"	Synj2bp",1410.151089,-0.505512226,0.205778369,-2.456585839,0.014026429,0.22783163
"	Klhl40",1.479278891,-1.427619095,0.581334664,-2.455761169,0.014058656,0.22801382
"	5730559C18Rik",1.827135434,-1.698201476,0.691933703,-2.454283506,0.014116564,0.228544903
"	Tbl1x",777.2274619,0.546543616,0.222674187,2.454454305,0.01410986,0.228544903
"	Myo5c",4.587285658,-1.84050383,0.75004702,-2.453851267,0.014133543,0.228616029
"	Gm38070",2.240996655,-1.638746984,0.66822029,-2.452405305,0.014190472,0.228790668
"	Hspa12b",3.710458286,-1.843192465,0.751716404,-2.451978506,0.014207315,0.228790668
"	Nxf2",3.717150735,-1.777424115,0.724807033,-2.452272171,0.014195724,0.228790668
"	Scnn1b",1.883588325,-1.796622846,0.732586299,-2.452438505,0.014189163,0.228790668
"	Wls",128.4582449,0.870937957,0.355166248,2.452197982,0.014198652,0.228790668
"	4930447C04Rik",1.68215254,-1.583862876,0.646835197,-2.448634341,0.014339894,0.22950148
"	Batf",2450.715726,0.784485884,0.320375087,2.448648213,0.014339342,0.22950148
"	Cldn19",2.699047479,-1.773941924,0.724353319,-2.449000892,0.014325309,0.22950148
"	Fam195a",35.97445782,1.177119344,0.480594307,2.449299391,0.014313442,0.22950148
"	Gm13528",8.280922613,1.729304326,0.706202895,2.44873582,0.014335855,0.22950148
"	Nctc1",1.269615228,-1.341165349,0.547475377,-2.449727247,0.014296446,0.22950148
"	Proca1",1.928255763,-1.595890689,0.651440241,-2.449788312,0.014294022,0.22950148
"	1700037H04Rik",192.6045989,0.916935953,0.374674474,2.447286956,0.014393619,0.22956149
"	Esyt2",2919.743163,-0.396891247,0.162137464,-2.447868841,0.014370396,0.22956149
"	Scara3",1.910094046,-1.613438269,0.659152254,-2.447747478,0.014375237,0.22956149
"	Src",4.20890394,-1.824130748,0.745372943,-2.447272558,0.014394194,0.22956149
"	Cdhr2",3.669112552,-1.72690016,0.705845464,-2.446569751,0.014422289,0.229807787
"	Rexo4",306.7914257,-0.575877249,0.23555929,-2.444723144,0.014496337,0.230381425
"	Rnf2",1582.943087,0.559376676,0.228798123,2.444848181,0.014491313,0.230381425
"	Xirp2",3.786677715,-1.800588145,0.736386662,-2.445166702,0.01447852,0.230381425
"	Slc25a31",8.342431162,1.819939141,0.744589263,2.444218888,0.014516616,0.230502038
"	Gm26606",2.150228539,1.79444693,0.734714183,2.442374153,0.014591016,0.231279059
"	Has1",1.315426189,-1.403169122,0.574490456,-2.442458542,0.014587605,0.231279059
"	Slc25a34",1.785872205,-1.629765527,0.667391291,-2.441993997,0.014606389,0.231320894
"	Cwc27",420.6996,0.625218727,0.256109862,2.441213015,0.014638018,0.231619852
"	Tmsb4x",654573.8978,-0.477806792,0.195861256,-2.439516635,0.014706926,0.232507661
"	Cflar",1131.875817,-0.396343712,0.162495259,-2.439109387,0.014723511,0.232567453
"	Acox3",126.0721581,-0.69355289,0.284472414,-2.438032141,0.014767461,0.232582142
"	Banp",118.7332449,-0.811930839,0.333108571,-2.43743605,0.01479183,0.232582142
"	Cdc23",206.3123886,0.817736448,0.335566664,2.436882251,0.014814502,0.232582142
"	Gjb5",1.183870405,-1.135661271,0.466127086,-2.436376914,0.014835217,0.232582142
"	Igha",2.824553933,-1.78298624,0.731938313,-2.435978838,0.014851553,0.232582142
"	Ptpmt1",869.0736163,0.49236889,0.202125503,2.435956288,0.014852479,0.232582142
"	Sike1",4264.118289,-0.391914677,0.160749329,-2.438048602,0.014766788,0.232582142
"	Sypl",1830.729889,0.573623573,0.235320964,2.437622058,0.014784222,0.232582142
"	Tfg",2285.016441,0.65377624,0.268233484,2.437340147,0.014795754,0.232582142
"	Tmem8b",3.498592099,-1.832083699,0.751773299,-2.437016189,0.014809016,0.232582142
"	Scnn1a",1.827260813,-1.657133158,0.680372472,-2.435626406,0.014866029,0.23259382
"	Ept1",654.0483964,-0.565384358,0.232378353,-2.433033679,0.014972908,0.233863178
"	Myo1f",1931.668207,-0.398641352,0.163839013,-2.433128385,0.014968992,0.233863178
"	Calm1",109223.3823,-0.392030082,0.161150641,-2.432693279,0.01498699,0.233882028
"	Dars",4031.186842,0.39965432,0.164322197,2.432138373,0.015009972,0.234039603
"	Aoc1",1.204454812,-1.292472279,0.531573155,-2.43140999,0.015040185,0.234108789
"	Eid2",31.19235396,1.163016537,0.478329482,2.431413037,0.015040058,0.234108789
"	Atp6v1h",1673.067474,0.49332216,0.203082311,2.429173456,0.01513329,0.23438812
"	Dsp",18.47310701,-1.422848228,0.585942024,-2.428308891,0.015169417,0.23438812
"	Guf1",467.0433249,0.418081999,0.172088026,2.429465946,0.015121085,0.23438812
"	Mcrs1",265.0891497,0.55010006,0.226382443,2.429959018,0.01510053,0.23438812
"	Mlxip",484.9651937,-0.446021406,0.183715203,-2.427787128,0.015191257,0.23438812
"	Nphs1",1.740818752,-1.701364567,0.700688525,-2.428132482,0.015176798,0.23438812
"	Slc34a3",1.231176956,-1.325141317,0.545787318,-2.427944499,0.015184667,0.23438812
"	Slc5a9",2.893258609,-1.7246301,0.709576243,-2.430507105,0.01507771,0.23438812
"	Spag4",5.009699088,-1.821791743,0.750456879,-2.427576846,0.015200066,0.23438812
"	Thada",234.7196536,0.591947356,0.243624403,2.42975395,0.015109076,0.23438812
"	Zswim6",536.1868215,-0.626830102,0.258180994,-2.42787082,0.015187752,0.23438812
"	Ncf4",840.6759933,0.60575154,0.249601929,2.426870422,0.015229694,0.234444955
"	Plk3",86.75308306,0.81337778,0.335197036,2.426566148,0.015242471,0.234444955
"	Tmprss13",17.67553604,-1.68481956,0.694215311,-2.42694094,0.015226734,0.234444955
"	Fam234a",83.21389349,1.004098691,0.413959977,2.425593647,0.015283372,0.234875173
"	A930002I21Rik",57.77530142,1.778549888,0.733834573,2.423638723,0.015365883,0.235943593
"	Bbox1",1.792862019,-1.706523529,0.704338584,-2.42287384,0.015398273,0.236041884
"	Pigu",632.3560963,0.834059364,0.344217789,2.423057119,0.015390507,0.236041884
"	Gm4969",2.309504647,-1.639394732,0.676798216,-2.422279924,0.015423465,0.23617087
"	Narf",302.1025423,-0.544799177,0.224931911,-2.422062631,0.01543269,0.23617087
"	Grb2",831.7413466,0.377346117,0.155824912,2.421603265,0.01545221,0.236229357
"	Marcks",152.9177265,1.348962058,0.557109067,2.421360803,0.015462522,0.236229357
"	Csf1",11.12669546,-1.463549519,0.604513227,-2.421038043,0.015476258,0.236240519
"	Fam20a",19.14363089,-1.524941799,0.630004438,-2.420525487,0.015498093,0.236375194
"	Mrps14",14171.21887,-0.456314169,0.188580198,-2.419735339,0.015531807,0.236690664
"	Tigd5",8.479052502,-1.686879336,0.697229256,-2.419404121,0.015545958,0.236707741
"	Crhr2",1.990187372,-1.61271749,0.666703277,-2.418943397,0.015565662,0.236809257
"	Alkbh8",364.0241232,0.50914814,0.210556928,2.41810205,0.015601701,0.237050331
"	Hnrnpul2",704.4187373,-0.459397579,0.189997732,-2.417910858,0.0156099,0.237050331
"	Neto2",195.406029,-0.951264045,0.393464746,-2.417660169,0.015620658,0.237050331
"	Dnah1",9.825656063,-1.745527764,0.722212395,-2.416917482,0.015652565,0.237336265
"	Ahdc1",24.75610797,-1.354596089,0.56071556,-2.415834666,0.015699188,0.237423164
"	Cers6",286.8223754,0.652182176,0.269928222,2.416131851,0.01568638,0.237423164
"	Fut10",1.540482256,-1.640692365,0.679087072,-2.416026503,0.015690919,0.237423164
"	Prdm1",552.6018816,-0.610828514,0.252871318,-2.415570572,0.015710578,0.237423164
"	Capn13",1.362015682,-1.609318219,0.666483929,-2.414639197,0.015750803,0.237443993
"	Chchd10",638.108708,1.10948399,0.459425941,2.414935449,0.015737999,0.237443993
"	Nedd9",1399.906879,-0.326382971,0.135168898,-2.414630707,0.01575117,0.237443993
"	Sox18",1.766186106,-1.51445634,0.627319692,-2.414169934,0.015771105,0.237547364
"	Asz1",1.656978062,-1.502424439,0.623033252,-2.411467501,0.015888468,0.237826614
"	Cntrob",68.78979559,-1.075046504,0.445522919,-2.412999326,0.015821849,0.237826614
"	D930028M14Rik",287.0872492,-0.711492107,0.294947741,-2.412264981,0.015853755,0.237826614
"	Igkv12-46",4.243585891,1.793408779,0.743621995,2.411720999,0.015877426,0.237826614
"	Kcnj8",79.12944451,-1.273572417,0.528161436,-2.411331708,0.015894385,0.237826614
"	Lama5",9.81738145,-1.806817405,0.749124916,-2.411904031,0.015869458,0.237826614
"	Pogz",217.4387599,-0.61535745,0.25510283,-2.41219374,0.015856853,0.237826614
"	Top2b",2867.114411,-0.407432072,0.168820018,-2.413410905,0.015803991,0.237826614
"	Gm37496",1.370081267,-1.503217145,0.623512747,-2.410884385,0.015913892,0.237922512
"	6430548M08Rik",7.277051244,-1.80900165,0.750683522,-2.409805993,0.015961005,0.238430644
"	Clec7a",28.87465027,1.764568555,0.732443127,2.409154364,0.015989533,0.238660538
"	Dap",1777.461531,0.46838693,0.194458373,2.408674533,0.016010569,0.238778312
"	Ackr2",1.829291629,-1.52961548,0.635189992,-2.408122767,0.016034788,0.238837937
"	Apobec3",2221.499116,0.543980867,0.225912378,2.407928566,0.01604332,0.238837937
"	Sp4",1270.528936,-0.447213205,0.185744042,-2.407685328,0.016054012,0.238837937
"	Aes",1457.067645,0.932547297,0.387502069,2.406560817,0.016103523,0.23925345
